"NOM_ENT,C,110","NOM_MUN,C,110",IS_IN_ZMVM
Oaxaca,Teococuilco de Marcos Pérez,0
Oaxaca,Teotitlán de Flores Magón,0
Oaxaca,Teotitlán del Valle,0
Oaxaca,Teotongo,0
Oaxaca,Tepelmeme Villa de Morelos,0
Oaxaca,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",0
Oaxaca,San Jerónimo Tlacochahuaya,0
Oaxaca,Tlacolula de Matamoros,0
Oaxaca,Tlacotepec Plumas,0
Oaxaca,Tlalixtac de Cabrera,0
Oaxaca,Totontepec Villa de Morelos,0
Oaxaca,Trinidad Zaachila,0
Oaxaca,La Trinidad Vista Hermosa,0
Oaxaca,Unión Hidalgo,0
Oaxaca,Valerio Trujano,0
Oaxaca,San Juan Bautista Valle Nacional,0
Oaxaca,Villa Díaz Ordaz,0
Oaxaca,Yaxe,0
Oaxaca,Magdalena Yodocono de Porfirio Díaz,0
Oaxaca,Yogana,0
Oaxaca,Yutanduchi de Guerrero,0
Oaxaca,Villa de Zaachila,0
Oaxaca,San Mateo Yucutindoo,0
Oaxaca,Zapotitlán Lagunas,0
Oaxaca,Zapotitlán Palmas,0
Oaxaca,Santa Inés de Zaragoza,0
Oaxaca,Zimatlán de Álvarez,0
Puebla,Acajete,0
Puebla,Acateno,0
Puebla,Acatlán,0
Puebla,Acatzingo,0
Puebla,Acteopan,0
Puebla,Ahuacatlán,0
Puebla,Ahuatlán,0
Puebla,Ahuazotepec,0
Puebla,Ahuehuetitla,0
Puebla,Ajalpan,0
Puebla,Albino Zertuche,0
Puebla,Aljojuca,0
Puebla,Altepexi,0
Puebla,Amixtlán,0
Puebla,Amozoc,0
Puebla,Aquixtla,0
Puebla,Atempan,0
Puebla,Atexcal,0
Puebla,Atlixco,0
Puebla,Atoyatempan,0
Puebla,Atzala,0
Puebla,Atzitzihuacán,0
Puebla,Atzitzintla,0
Puebla,Axutla,0
Puebla,Ayotoxco de Guerrero,0
Puebla,Calpan,0
Puebla,Caltepec,0
Puebla,Camocuautla,0
Puebla,Caxhuacan,0
Puebla,Coatepec,0
Puebla,Coatzingo,0
Puebla,Cohetzala,0
Puebla,Cohuecan,0
Puebla,Coronango,0
Puebla,Coxcatlán,0
Puebla,Coyomeapan,0
Puebla,Coyotepec,0
Puebla,Cuapiaxtla de Madero,0
Puebla,Cuautempan,0
Puebla,Cuautinchán,0
Puebla,Cuautlancingo,0
Puebla,Cuayuca de Andrade,0
Puebla,Cuetzalan del Progreso,0
Puebla,Cuyoaco,0
Puebla,Chalchicomula de Sesma,0
Puebla,Chapulco,0
Puebla,Chiautla,0
Puebla,Chiautzingo,0
Puebla,Chiconcuautla,0
Puebla,Chichiquila,0
Puebla,Chietla,0
Puebla,Chigmecatitlán,0
Puebla,Chignahuapan,0
Puebla,Chignautla,0
Puebla,Chila,0
Puebla,Chila de la Sal,0
Puebla,Honey,0
Puebla,Chilchotla,0
Puebla,Chinantla,0
Puebla,Domingo Arenas,0
Puebla,Eloxochitlán,0
Puebla,Epatlán,0
Puebla,Esperanza,0
Puebla,Francisco Z. Mena,0
Puebla,General Felipe Ángeles,0
Puebla,Guadalupe,0
Puebla,Guadalupe Victoria,0
Puebla,Hermenegildo Galeana,0
Puebla,Huaquechula,0
Puebla,Huatlatlauca,0
Puebla,Huauchinango,0
Puebla,Huehuetla,0
Puebla,Huehuetlán el Chico,0
Puebla,Huejotzingo,0
Puebla,Hueyapan,0
Puebla,Hueytamalco,0
Puebla,Hueytlalpan,0
Puebla,Huitzilan de Serdán,0
Puebla,Huitziltepec,0
Puebla,Atlequizayan,0
Puebla,Ixcamilpa de Guerrero,0
Puebla,Ixcaquixtla,0
Puebla,Ixtacamaxtitlán,0
Puebla,Ixtepec,0
Puebla,Izúcar de Matamoros,0
Puebla,Jalpan,0
Puebla,Jolalpan,0
Puebla,Jonotla,0
Puebla,Jopala,0
Puebla,Juan C. Bonilla,0
Puebla,Juan Galindo,0
Puebla,Juan N. Méndez,0
Puebla,Lafragua,0
Puebla,Libres,0
Puebla,La Magdalena Tlatlauquitepec,0
Puebla,Mazapiltepec de Juárez,0
Puebla,Mixtla,0
Puebla,Molcaxac,0
Puebla,Ca–ada Morelos,0
Puebla,Naupan,0
Puebla,Nauzontla,0
Puebla,Nealtican,0
Puebla,Nicolás Bravo,0
Puebla,Nopalucan,0
Puebla,Ocotepec,0
Puebla,Ocoyucan,0
Puebla,Olintla,0
Puebla,Oriental,0
Puebla,Pahuatlán,0
Puebla,Palmar de Bravo,0
Puebla,Pantepec,0
Puebla,Petlalcingo,0
Puebla,Piaxtla,0
Puebla,Puebla,0
Puebla,Quecholac,0
Puebla,Quimixtlán,0
Puebla,Rafael Lara Grajales,0
Puebla,Los Reyes de Juárez,0
Puebla,San Andrés Cholula,0
Puebla,San Antonio Ca–ada,0
Puebla,San Diego la Mesa Tochimiltzingo,0
Puebla,San Felipe Teotlalcingo,0
Puebla,San Felipe Tepatlán,0
Puebla,San Gabriel Chilac,0
Puebla,San Gregorio Atzompa,0
Puebla,San Jerónimo Tecuanipan,0
Puebla,San Jerónimo Xayacatlán,0
Puebla,San José Chiapa,0
Puebla,San José Miahuatlán,0
Puebla,San Juan Atenco,0
Puebla,San Juan Atzompa,0
Puebla,San Martín Texmelucan,0
Puebla,San Martín Totoltepec,0
Puebla,San Matías Tlalancaleca,0
Puebla,San Miguel Ixitlán,0
Puebla,San Miguel Xoxtla,0
Puebla,San Nicolás Buenos Aires,0
Puebla,San Nicolás de los Ranchos,0
Puebla,San Pablo Anicano,0
Puebla,San Pedro Cholula,0
Puebla,San Pedro Yeloixtlahuaca,0
Puebla,San Salvador el Seco,0
Puebla,San Salvador el Verde,0
Puebla,San Salvador Huixcolotla,0
Puebla,San Sebastián Tlacotepec,0
Puebla,Santa Catarina Tlaltempan,0
Puebla,Santa Inés Ahuatempan,0
Puebla,Santa Isabel Cholula,0
Puebla,Santiago Miahuatlán,0
Puebla,Huehuetlán el Grande,0
Puebla,Santo Tomás Hueyotlipan,0
Puebla,Soltepec,0
Puebla,Tecali de Herrera,0
Puebla,Tecamachalco,0
Puebla,Tecomatlán,0
Puebla,Tehuacán,0
Puebla,Tehuitzingo,0
Puebla,Tenampulco,0
Puebla,Teopantlán,0
Puebla,Teotlalco,0
Puebla,Tepanco de López,0
Puebla,Tepango de Rodríguez,0
Puebla,Tepatlaxco de Hidalgo,0
Puebla,Tepeaca,0
Puebla,Tepemaxalco,0
Puebla,Tepeojuma,0
Puebla,Tepetzintla,0
Puebla,Tepexco,0
Puebla,Tepexi de Rodríguez,0
Puebla,Tepeyahualco,0
Puebla,Tepeyahualco de Cuauhtémoc,0
Puebla,Tetela de Ocampo,0
Puebla,Teteles de Avila Castillo,0
Puebla,Teziutlán,0
Puebla,Tianguismanalco,0
Puebla,Tilapa,0
Puebla,Tlacotepec de Benito Juárez,0
Puebla,Tlacuilotepec,0
Puebla,Tlachichuca,0
Puebla,Tlahuapan,0
Puebla,Tlaltenango,0
Puebla,Tlanepantla,0
Puebla,Tlaola,0
Puebla,Tlapacoya,0
Puebla,Tlapanalá,0
Puebla,Tlatlauquitepec,0
Puebla,Tlaxco,0
Puebla,Tochimilco,0
Puebla,Tochtepec,0
Puebla,Totoltepec de Guerrero,0
Puebla,Tulcingo,0
Puebla,Tuzamapan de Galeana,0
Puebla,Tzicatlacoyan,0
Puebla,Venustiano Carranza,0
Puebla,Vicente Guerrero,0
Puebla,Xayacatlán de Bravo,0
Puebla,Xicotepec,0
Puebla,Xicotlán,0
Puebla,Xiutetelco,0
Puebla,Xochiapulco,0
Puebla,Xochiltepec,0
Puebla,Xochitlán de Vicente Suárez,0
Puebla,Xochitlán Todos Santos,0
Puebla,Yaonáhuac,0
Puebla,Yehualtepec,0
Puebla,Zacapala,0
Puebla,Zacapoaxtla,0
Puebla,Zacatlán,0
Puebla,Zapotitlán,0
Puebla,Zapotitlán de Méndez,0
Puebla,Zaragoza,0
Puebla,Zautla,0
Puebla,Zihuateutla,0
Puebla,Zinacatepec,0
Puebla,Zongozotla,0
Puebla,Zoquiapan,0
Puebla,Zoquitlán,0
Querétaro,Amealco de Bonfil,0
Querétaro,Pinal de Amoles,0
Querétaro,Arroyo Seco,0
Querétaro,Cadereyta de Montes,0
Querétaro,Colón,0
Querétaro,Corregidora,0
Querétaro,Ezequiel Montes,0
Querétaro,Huimilpan,0
Querétaro,Jalpan de Serra,0
Querétaro,Landa de Matamoros,0
Querétaro,El Marqués,0
Querétaro,Pedro Escobedo,0
Querétaro,Pe–amiller,0
Querétaro,Querétaro,0
Querétaro,San Joaquín,0
Querétaro,San Juan del Río,0
Querétaro,Tequisquiapan,0
Querétaro,Tolimán,0
Quintana Roo,Cozumel,0
Quintana Roo,Felipe Carrillo Puerto,0
Quintana Roo,Isla Mujeres,0
Quintana Roo,Othón P. Blanco,0
Quintana Roo,Benito Juárez,0
Quintana Roo,José María Morelos,0
Quintana Roo,Lázaro Cárdenas,0
Quintana Roo,Solidaridad,0
Quintana Roo,Tulum,0
Quintana Roo,Bacalar,0
Quintana Roo,Puerto Morelos,0
San Luis Potosí,Ahualulco,0
San Luis Potosí,Alaquines,0
San Luis Potosí,Aquismón,0
San Luis Potosí,Armadillo de los Infante,0
San Luis Potosí,Cárdenas,0
San Luis Potosí,Catorce,0
San Luis Potosí,Cedral,0
San Luis Potosí,Cerritos,0
San Luis Potosí,Cerro de San Pedro,0
San Luis Potosí,Ciudad del Maíz,0
San Luis Potosí,Ciudad Fernández,0
San Luis Potosí,Tancanhuitz,0
San Luis Potosí,Ciudad Valles,0
San Luis Potosí,Coxcatlán,0
San Luis Potosí,Charcas,0
San Luis Potosí,Ebano,0
San Luis Potosí,Guadalcázar,0
San Luis Potosí,Huehuetlán,0
San Luis Potosí,Lagunillas,0
San Luis Potosí,Matehuala,0
San Luis Potosí,Mexquitic de Carmona,0
San Luis Potosí,Moctezuma,0
San Luis Potosí,Rayón,0
San Luis Potosí,Rioverde,0
San Luis Potosí,Salinas,0
San Luis Potosí,San Antonio,0
San Luis Potosí,San Ciro de Acosta,0
San Luis Potosí,San Luis Potosí,0
San Luis Potosí,San Martín Chalchicuautla,0
San Luis Potosí,San Nicolás Tolentino,0
San Luis Potosí,Santa Catarina,0
San Luis Potosí,Santa María del Río,0
San Luis Potosí,Santo Domingo,0
San Luis Potosí,San Vicente Tancuayalab,0
San Luis Potosí,Soledad de Graciano Sánchez,0
San Luis Potosí,Tamasopo,0
San Luis Potosí,Tamazunchale,0
San Luis Potosí,Tampacán,0
San Luis Potosí,Tampamolón Corona,0
San Luis Potosí,Tamuín,0
San Luis Potosí,Tanlajás,0
San Luis Potosí,Tanquián de Escobedo,0
San Luis Potosí,Tierra Nueva,0
San Luis Potosí,Vanegas,0
San Luis Potosí,Venado,0
San Luis Potosí,Villa de Arriaga,0
San Luis Potosí,Villa de Guadalupe,0
San Luis Potosí,Villa de la Paz,0
San Luis Potosí,Villa de Ramos,0
San Luis Potosí,Villa de Reyes,0
San Luis Potosí,Villa Hidalgo,0
San Luis Potosí,Villa Juárez,0
San Luis Potosí,Axtla de Terrazas,0
San Luis Potosí,Xilitla,0
San Luis Potosí,Zaragoza,0
San Luis Potosí,Villa de Arista,0
San Luis Potosí,Matlapa,0
San Luis Potosí,El Naranjo,0
Sinaloa,Ahome,0
Sinaloa,Angostura,0
Sinaloa,Badiraguato,0
Sinaloa,Concordia,0
Sinaloa,Cosalá,0
Sinaloa,Culiacán,0
Sinaloa,Choix,0
Sinaloa,Elota,0
Sinaloa,Escuinapa,0
Sinaloa,El Fuerte,0
Sinaloa,Guasave,0
Sinaloa,Mazatlán,0
Sinaloa,Mocorito,0
Sinaloa,Rosario,0
Sinaloa,Salvador Alvarado,0
Sinaloa,San Ignacio,0
Sinaloa,Sinaloa,0
Sinaloa,Navolato,0
Sonora,Aconchi,0
Sonora,Agua Prieta,0
Sonora,Alamos,0
Sonora,Altar,0
Sonora,Arivechi,0
Sonora,Arizpe,0
Sonora,Atil,0
Sonora,Bacadéhuachi,0
Sonora,Bacanora,0
Sonora,Bacerac,0
Sonora,Bacoachi,0
Sonora,Bácum,0
Sonora,Banámichi,0
Sonora,Baviácora,0
Sonora,Bavispe,0
Sonora,Benjamín Hill,0
Sonora,Caborca,0
Sonora,Cajeme,0
Sonora,Cananea,0
Sonora,Carbó,0
Sonora,La Colorada,0
Sonora,Cucurpe,0
Sonora,Cumpas,0
Sonora,Divisaderos,0
Sonora,Empalme,0
Sonora,Etchojoa,0
Sonora,Fronteras,0
Sonora,Granados,0
Sonora,Guaymas,0
Sonora,Hermosillo,0
Sonora,Huachinera,0
Sonora,Huásabas,0
Sonora,Huatabampo,0
Sonora,Huépac,0
Sonora,Imuris,0
Sonora,Magdalena,0
Sonora,Mazatán,0
Sonora,Moctezuma,0
Sonora,Naco,0
Sonora,Nácori Chico,0
Sonora,Nacozari de García,0
Sonora,Navojoa,0
Sonora,Nogales,0
Sonora,Onavas,0
Sonora,Opodepe,0
Sonora,Oquitoa,0
Sonora,Pitiquito,0
Sonora,Puerto Pe–asco,0
Sonora,Quiriego,0
Sonora,Rayón,0
Sonora,Rosario,0
Sonora,Sahuaripa,0
Sonora,San Felipe de Jesús,0
Sonora,San Javier,0
Sonora,San Luis Río Colorado,0
Sonora,San Miguel de Horcasitas,0
Sonora,San Pedro de la Cueva,0
Sonora,Santa Ana,0
Sonora,Santa Cruz,0
Sonora,Sáric,0
Sonora,Soyopa,0
Sonora,Suaqui Grande,0
Sonora,Tepache,0
Sonora,Trincheras,0
Sonora,Tubutama,0
Sonora,Ures,0
Sonora,Villa Hidalgo,0
Sonora,Villa Pesqueira,0
Sonora,Yécora,0
Sonora,General Plutarco Elías Calles,0
Sonora,Benito Juárez,0
Sonora,San Ignacio Río Muerto,0
Tabasco,Balancán,0
Tabasco,Cárdenas,0
Tabasco,Centla,0
Tabasco,Centro,0
Tabasco,Comalcalco,0
Tabasco,Cunduacán,0
Tabasco,Emiliano Zapata,0
Tabasco,Huimanguillo,0
Tabasco,Jalapa,0
Tabasco,Jalpa de Méndez,0
Tabasco,Jonuta,0
Tabasco,Macuspana,0
Tabasco,Nacajuca,0
Tabasco,Paraíso,0
Tabasco,Tacotalpa,0
Tabasco,Teapa,0
Tabasco,Tenosique,0
Tamaulipas,Abasolo,0
Tamaulipas,Aldama,0
Tamaulipas,Altamira,0
Tamaulipas,Antiguo Morelos,0
Tamaulipas,Burgos,0
Tamaulipas,Bustamante,0
Tamaulipas,Camargo,0
Tamaulipas,Casas,0
Tamaulipas,Ciudad Madero,0
Tamaulipas,Cruillas,0
Tamaulipas,Gómez Farías,0
Tamaulipas,González,0
Tamaulipas,GŸémez,0
Tamaulipas,Guerrero,0
Tamaulipas,Gustavo Díaz Ordaz,0
Tamaulipas,Hidalgo,0
Tamaulipas,Jaumave,0
Tamaulipas,Jiménez,0
Tamaulipas,Llera,0
Tamaulipas,Mainero,0
Tamaulipas,El Mante,0
Tamaulipas,Matamoros,0
Tamaulipas,Méndez,0
Tamaulipas,Mier,0
Tamaulipas,Miguel Alemán,0
Tamaulipas,Miquihuana,0
Tamaulipas,Nuevo Laredo,0
Tamaulipas,Nuevo Morelos,0
Tamaulipas,Ocampo,0
Tamaulipas,Padilla,0
Tamaulipas,Palmillas,0
Tamaulipas,Reynosa,0
Tamaulipas,Río Bravo,0
Tamaulipas,San Carlos,0
Tamaulipas,San Fernando,0
Tamaulipas,San Nicolás,0
Tamaulipas,Soto la Marina,0
Tamaulipas,Tampico,0
Tamaulipas,Tula,0
Tamaulipas,Valle Hermoso,0
Tamaulipas,Victoria,0
Tamaulipas,Villagrán,0
Tamaulipas,Xicoténcatl,0
Tlaxcala,Amaxac de Guerrero,0
Tlaxcala,Apetatitlán de Antonio Carvajal,0
Tlaxcala,Atlangatepec,0
Tlaxcala,Atltzayanca,0
Tlaxcala,Apizaco,0
Tlaxcala,Calpulalpan,0
Tlaxcala,El Carmen Tequexquitla,0
Tlaxcala,Cuapiaxtla,0
Tlaxcala,Cuaxomulco,0
Tlaxcala,Chiautempan,0
Tlaxcala,Mu–oz de Domingo Arenas,0
Tlaxcala,Espa–ita,0
Tlaxcala,Huamantla,0
Tlaxcala,Hueyotlipan,0
Tlaxcala,Ixtacuixtla de Mariano Matamoros,0
Tlaxcala,Ixtenco,0
Tlaxcala,Mazatecochco de José María Morelos,0
Tlaxcala,Contla de Juan Cuamatzi,0
Tlaxcala,Tepetitla de Lardizábal,0
Tlaxcala,Sanctórum de Lázaro Cárdenas,0
Tlaxcala,Nanacamilpa de Mariano Arista,0
Tlaxcala,Acuamanala de Miguel Hidalgo,0
Tlaxcala,Natívitas,0
Tlaxcala,Panotla,0
Tlaxcala,San Pablo del Monte,0
Tlaxcala,Santa Cruz Tlaxcala,0
Tlaxcala,Tenancingo,0
Tlaxcala,Teolocholco,0
Tlaxcala,Tepeyanco,0
Tlaxcala,Terrenate,0
Tlaxcala,Tetla de la Solidaridad,0
Tlaxcala,Tetlatlahuca,0
Tlaxcala,Tlaxcala,0
Tlaxcala,Tlaxco,0
Tlaxcala,Tocatlán,0
Tlaxcala,Totolac,0
Tlaxcala,Ziltlaltépec de Trinidad Sánchez Santos,0
Tlaxcala,Tzompantepec,0
Tlaxcala,Xaloztoc,0
Tlaxcala,Xaltocan,0
Tlaxcala,Papalotla de Xicohténcatl,0
Tlaxcala,Xicohtzinco,0
Tlaxcala,Yauhquemehcan,0
Tlaxcala,Zacatelco,0
Tlaxcala,Benito Juárez,0
Tlaxcala,Emiliano Zapata,0
Tlaxcala,Lázaro Cárdenas,0
Tlaxcala,La Magdalena Tlaltelulco,0
Tlaxcala,San Damián Texóloc,0
Tlaxcala,San Francisco Tetlanohcan,0
Tlaxcala,San Jerónimo Zacualpan,0
Tlaxcala,San José Teacalco,0
Tlaxcala,San Juan Huactzinco,0
Tlaxcala,San Lorenzo Axocomanitla,0
Tlaxcala,San Lucas Tecopilco,0
Tlaxcala,Santa Ana Nopalucan,0
Tlaxcala,Santa Apolonia Teacalco,0
Tlaxcala,Santa Catarina Ayometla,0
Tlaxcala,Santa Cruz Quilehtla,0
Tlaxcala,Santa Isabel Xiloxoxtla,0
Veracruz de Ignacio de la Llave,Acajete,0
Veracruz de Ignacio de la Llave,Acatlán,0
Veracruz de Ignacio de la Llave,Acayucan,0
Veracruz de Ignacio de la Llave,Actopan,0
Veracruz de Ignacio de la Llave,Acula,0
Veracruz de Ignacio de la Llave,Acultzingo,0
Veracruz de Ignacio de la Llave,Camarón de Tejeda,0
Veracruz de Ignacio de la Llave,Alpatláhuac,0
Veracruz de Ignacio de la Llave,Alto Lucero de Gutiérrez Barrios,0
Veracruz de Ignacio de la Llave,Altotonga,0
Veracruz de Ignacio de la Llave,Alvarado,0
Veracruz de Ignacio de la Llave,Amatitlán,0
Veracruz de Ignacio de la Llave,Naranjos Amatlán,0
Veracruz de Ignacio de la Llave,Amatlán de los Reyes,0
Veracruz de Ignacio de la Llave,Angel R. Cabada,0
Veracruz de Ignacio de la Llave,La Antigua,0
Veracruz de Ignacio de la Llave,Apazapan,0
Veracruz de Ignacio de la Llave,Aquila,0
Veracruz de Ignacio de la Llave,Astacinga,0
Veracruz de Ignacio de la Llave,Atlahuilco,0
Veracruz de Ignacio de la Llave,Atoyac,0
Veracruz de Ignacio de la Llave,Atzacan,0
Veracruz de Ignacio de la Llave,Atzalan,0
Veracruz de Ignacio de la Llave,Tlaltetela,0
Veracruz de Ignacio de la Llave,Ayahualulco,0
Veracruz de Ignacio de la Llave,Banderilla,0
Veracruz de Ignacio de la Llave,Benito Juárez,0
Veracruz de Ignacio de la Llave,Boca del Río,0
Veracruz de Ignacio de la Llave,Calcahualco,0
Veracruz de Ignacio de la Llave,Camerino Z. Mendoza,0
Veracruz de Ignacio de la Llave,Carrillo Puerto,0
Veracruz de Ignacio de la Llave,Catemaco,0
Veracruz de Ignacio de la Llave,Cazones de Herrera,0
Veracruz de Ignacio de la Llave,Cerro Azul,0
Veracruz de Ignacio de la Llave,Citlaltépetl,0
Veracruz de Ignacio de la Llave,Coacoatzintla,0
Veracruz de Ignacio de la Llave,Coahuitlán,0
Veracruz de Ignacio de la Llave,Coatepec,0
Veracruz de Ignacio de la Llave,Coatzacoalcos,0
Veracruz de Ignacio de la Llave,Coatzintla,0
Veracruz de Ignacio de la Llave,Coetzala,0
Veracruz de Ignacio de la Llave,Colipa,0
Veracruz de Ignacio de la Llave,Comapa,0
Veracruz de Ignacio de la Llave,Córdoba,0
Veracruz de Ignacio de la Llave,Cosamaloapan de Carpio,0
Veracruz de Ignacio de la Llave,Cosautlán de Carvajal,0
Veracruz de Ignacio de la Llave,Coscomatepec,0
Veracruz de Ignacio de la Llave,Cosoleacaque,0
Veracruz de Ignacio de la Llave,Cotaxtla,0
Veracruz de Ignacio de la Llave,Coxquihui,0
Veracruz de Ignacio de la Llave,Coyutla,0
Veracruz de Ignacio de la Llave,Cuichapa,0
Veracruz de Ignacio de la Llave,Cuitláhuac,0
Veracruz de Ignacio de la Llave,Chacaltianguis,0
Veracruz de Ignacio de la Llave,Chalma,0
Veracruz de Ignacio de la Llave,Chiconamel,0
Veracruz de Ignacio de la Llave,Chiconquiaco,0
Veracruz de Ignacio de la Llave,Chicontepec,0
Veracruz de Ignacio de la Llave,Chinameca,0
Veracruz de Ignacio de la Llave,Chinampa de Gorostiza,0
Veracruz de Ignacio de la Llave,Las Choapas,0
Veracruz de Ignacio de la Llave,Chocamán,0
Veracruz de Ignacio de la Llave,Chontla,0
Veracruz de Ignacio de la Llave,Chumatlán,0
Veracruz de Ignacio de la Llave,Emiliano Zapata,0
Veracruz de Ignacio de la Llave,Espinal,0
Veracruz de Ignacio de la Llave,Filomeno Mata,0
Veracruz de Ignacio de la Llave,Fortín,0
Veracruz de Ignacio de la Llave,Gutiérrez Zamora,0
Veracruz de Ignacio de la Llave,Hidalgotitlán,0
Veracruz de Ignacio de la Llave,Huatusco,0
Veracruz de Ignacio de la Llave,Huayacocotla,0
Veracruz de Ignacio de la Llave,Hueyapan de Ocampo,0
Veracruz de Ignacio de la Llave,Huiloapan de Cuauhtémoc,0
Veracruz de Ignacio de la Llave,Ignacio de la Llave,0
Veracruz de Ignacio de la Llave,Ilamatlán,0
Veracruz de Ignacio de la Llave,Isla,0
Veracruz de Ignacio de la Llave,Ixcatepec,0
Veracruz de Ignacio de la Llave,Ixhuacán de los Reyes,0
Veracruz de Ignacio de la Llave,Ixhuatlán del Café,0
Veracruz de Ignacio de la Llave,Ixhuatlancillo,0
Veracruz de Ignacio de la Llave,Ixhuatlán del Sureste,0
Veracruz de Ignacio de la Llave,Ixhuatlán de Madero,0
Veracruz de Ignacio de la Llave,Ixmatlahuacan,0
Veracruz de Ignacio de la Llave,Ixtaczoquitlán,0
Veracruz de Ignacio de la Llave,Jalacingo,0
Veracruz de Ignacio de la Llave,Xalapa,0
Veracruz de Ignacio de la Llave,Jalcomulco,0
Veracruz de Ignacio de la Llave,Jáltipan,0
Veracruz de Ignacio de la Llave,Jamapa,0
Veracruz de Ignacio de la Llave,Jesús Carranza,0
Veracruz de Ignacio de la Llave,Xico,0
Veracruz de Ignacio de la Llave,Jilotepec,0
Veracruz de Ignacio de la Llave,Juan Rodríguez Clara,0
Veracruz de Ignacio de la Llave,Juchique de Ferrer,0
Veracruz de Ignacio de la Llave,Landero y Coss,0
Veracruz de Ignacio de la Llave,Lerdo de Tejada,0
Veracruz de Ignacio de la Llave,Magdalena,0
Veracruz de Ignacio de la Llave,Maltrata,0
Veracruz de Ignacio de la Llave,Manlio Fabio Altamirano,0
Veracruz de Ignacio de la Llave,Mariano Escobedo,0
Veracruz de Ignacio de la Llave,Martínez de la Torre,0
Veracruz de Ignacio de la Llave,Mecatlán,0
Veracruz de Ignacio de la Llave,Mecayapan,0
Veracruz de Ignacio de la Llave,Medellín de Bravo,0
Veracruz de Ignacio de la Llave,Miahuatlán,0
Veracruz de Ignacio de la Llave,Las Minas,0
Veracruz de Ignacio de la Llave,Minatitlán,0
Veracruz de Ignacio de la Llave,Misantla,0
Veracruz de Ignacio de la Llave,Mixtla de Altamirano,0
Veracruz de Ignacio de la Llave,Moloacán,0
Veracruz de Ignacio de la Llave,Naolinco,0
Veracruz de Ignacio de la Llave,Naranjal,0
Veracruz de Ignacio de la Llave,Nautla,0
Veracruz de Ignacio de la Llave,Nogales,0
Veracruz de Ignacio de la Llave,Oluta,0
Veracruz de Ignacio de la Llave,Omealca,0
Veracruz de Ignacio de la Llave,Orizaba,0
Veracruz de Ignacio de la Llave,Otatitlán,0
Veracruz de Ignacio de la Llave,Oteapan,0
Veracruz de Ignacio de la Llave,Ozuluama de Mascare–as,0
Veracruz de Ignacio de la Llave,Pajapan,0
Veracruz de Ignacio de la Llave,Pánuco,0
Veracruz de Ignacio de la Llave,Papantla,0
Veracruz de Ignacio de la Llave,Paso del Macho,0
Veracruz de Ignacio de la Llave,Paso de Ovejas,0
Veracruz de Ignacio de la Llave,La Perla,0
Veracruz de Ignacio de la Llave,Perote,0
Veracruz de Ignacio de la Llave,Platón Sánchez,0
Veracruz de Ignacio de la Llave,Playa Vicente,0
Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo,0
Veracruz de Ignacio de la Llave,Las Vigas de Ramírez,0
Veracruz de Ignacio de la Llave,Pueblo Viejo,0
Veracruz de Ignacio de la Llave,Puente Nacional,0
Veracruz de Ignacio de la Llave,Rafael Delgado,0
Veracruz de Ignacio de la Llave,Rafael Lucio,0
Veracruz de Ignacio de la Llave,Los Reyes,0
Veracruz de Ignacio de la Llave,Río Blanco,0
Veracruz de Ignacio de la Llave,Saltabarranca,0
Veracruz de Ignacio de la Llave,San Andrés Tenejapan,0
Veracruz de Ignacio de la Llave,San Andrés Tuxtla,0
Veracruz de Ignacio de la Llave,San Juan Evangelista,0
Veracruz de Ignacio de la Llave,Santiago Tuxtla,0
Veracruz de Ignacio de la Llave,Sayula de Alemán,0
Veracruz de Ignacio de la Llave,Soconusco,0
Veracruz de Ignacio de la Llave,Sochiapa,0
Veracruz de Ignacio de la Llave,Soledad Atzompa,0
Veracruz de Ignacio de la Llave,Soledad de Doblado,0
Veracruz de Ignacio de la Llave,Soteapan,0
Veracruz de Ignacio de la Llave,Tamalín,0
Veracruz de Ignacio de la Llave,Tamiahua,0
Veracruz de Ignacio de la Llave,Tampico Alto,0
Veracruz de Ignacio de la Llave,Tancoco,0
Veracruz de Ignacio de la Llave,Tantima,0
Veracruz de Ignacio de la Llave,Tantoyuca,0
Veracruz de Ignacio de la Llave,Tatatila,0
Veracruz de Ignacio de la Llave,Castillo de Teayo,0
Veracruz de Ignacio de la Llave,Tecolutla,0
Veracruz de Ignacio de la Llave,Tehuipango,0
Veracruz de Ignacio de la Llave,Álamo Temapache,0
Veracruz de Ignacio de la Llave,Tempoal,0
Veracruz de Ignacio de la Llave,Tenampa,0
Veracruz de Ignacio de la Llave,Tenochtitlán,0
Veracruz de Ignacio de la Llave,Teocelo,0
Veracruz de Ignacio de la Llave,Tepatlaxco,0
Veracruz de Ignacio de la Llave,Tepetlán,0
Veracruz de Ignacio de la Llave,Tepetzintla,0
Veracruz de Ignacio de la Llave,Tequila,0
Veracruz de Ignacio de la Llave,José Azueta,0
Veracruz de Ignacio de la Llave,Texcatepec,0
Veracruz de Ignacio de la Llave,Texhuacán,0
Veracruz de Ignacio de la Llave,Texistepec,0
Veracruz de Ignacio de la Llave,Tezonapa,0
Veracruz de Ignacio de la Llave,Tierra Blanca,0
Veracruz de Ignacio de la Llave,Tihuatlán,0
Veracruz de Ignacio de la Llave,Tlacojalpan,0
Veracruz de Ignacio de la Llave,Tlacolulan,0
